time	task_A_1	task_B_1	task_B_2	task_B_3	voter	task_C_1
8306064	5107	6551	3550	8492	354	5948
8306292	5107	6551	3550	8493	354	5948
8307497	5107	6551	3551	8493	354	5948
8307508	5107	6551	3552	8493	354	5948
8307519	5107	6551	3553	8493	354	5948
8307672	5108	6551	3553	8493	354	5948
8307900	5108	6551	3553	8494	354	5948
8308949	5108	6551	3553	8494	354	5949
8309106	5108	6551	3553	8495	354	5949
8309307	5108	6552	3553	8495	354	5949
8309318	5108	6553	3553	8495	354	5949
8309329	5108	6554	3553	8495	354	5949
8309380	5108	6554	3553	8495	354	5950
8310513	5108	6554	3554	8495	354	5950
8310563	5108	6554	3554	8495	354	5951
8310723	5108	6554	3554	8496	354	5951
8310734	5108	6554	3554	8497	354	5951
8310745	5108	6554	3554	8498	354	5951
8310915	5108	6555	3554	8498	354	5951
8310926	5108	6556	3554	8498	354	5951
8310937	5108	6557	3554	8498	354	5951
8312121	5108	6557	3555	8498	354	5951
8312295	5109	6557	3555	8498	354	5951
8312306	5110	6557	3555	8498	354	5951
8312317	5111	6557	3555	8498	354	5951
8312349	5111	6557	3555	8498	354	5952
8312360	5111	6557	3555	8498	354	5953
8313527	5111	6557	3555	8499	354	5953
8313538	5111	6557	3555	8500	354	5953
8313549	5111	6557	3555	8501	354	5953
8313729	5111	6558	3555	8501	354	5953
8313782	5111	6558	3555	8501	354	5954
8313793	5111	6558	3555	8501	354	5955
8313934	5111	6558	3555	8502	354	5955
8313946	5111	6558	3555	8503	354	5955
8315136	5111	6559	3555	8503	354	5955
8315147	5111	6560	3555	8503	354	5955
8315206	5111	6560	3555	8503	354	5956
8315217	5111	6560	3555	8503	354	5957
8315228	5111	6560	3555	8503	354	5958
8315346	5111	6560	3555	8504	354	5958
8316559	5111	6561	3555	8504	354	5958
8316622	5111	6561	3555	8504	354	5959
8316744	5111	6561	3555	8505	354	5959
8316945	5111	6562	3555	8505	354	5959
8316999	5111	6562	3555	8505	354	5960
8318151	5111	6562	3556	8505	354	5960
8318163	5111	6562	3557	8505	354	5960
8318333	5112	6562	3557	8505	354	5960
8319558	5112	6563	3557	8505	354	5960
8319569	5112	6564	3557	8505	354	5960
8319624	5112	6564	3557	8505	354	5961
8319635	5112	6564	3557	8505	354	5962
8319646	5112	6564	3557	8505	354	5963
8319758	5112	6564	3557	8506	354	5963
8319933	5113	6564	3557	8506	354	5963
8319944	5114	6564	3557	8506	354	5963
8321180	5114	6564	3558	8506	354	5963
8321340	5115	6564	3558	8506	354	5963
8322572	5115	6564	3558	8507	354	5963
8322583	5115	6564	3558	8508	354	5963
8322594	5115	6564	3558	8509	354	5963
8322790	5115	6565	3558	8509	354	5963
8322839	5115	6565	3558	8509	354	5964
8322850	5115	6565	3558	8509	354	5965
8322975	5115	6565	3558	8510	354	5965
8324181	5115	6565	3558	8511	354	5965
8324381	5115	6566	3558	8511	354	5965
8324439	5115	6566	3558	8511	354	5966
8324450	5115	6566	3558	8511	354	5967
8325587	5115	6566	3558	8512	354	5967
8325789	5115	6567	3558	8512	354	5967
8325800	5115	6568	3558	8512	354	5967
8325811	5115	6569	3558	8512	354	5967
8325822	5115	6569	3558	8512	354	5968
8325990	5115	6569	3558	8513	354	5968
8326001	5115	6569	3558	8514	354	5968
8327196	5115	6570	3558	8514	354	5968
8327253	5115	6570	3558	8514	354	5969
8327264	5115	6570	3558	8514	354	5970
8327275	5115	6570	3558	8514	354	5971
8327397	5115	6570	3558	8515	354	5971
8328602	5115	6571	3558	8515	354	5971
8328613	5115	6572	3558	8515	354	5971
8328670	5115	6572	3558	8515	354	5972
8328804	5115	6572	3559	8515	354	5972
8328854	5115	6572	3559	8515	354	5973
8328865	5115	6572	3559	8515	354	5974
8328876	5115	6572	3559	8515	354	5975
8329013	5115	6572	3559	8516	354	5975
8329024	5115	6572	3559	8517	354	5975
8330211	5115	6572	3559	8518	354	5975
8330222	5115	6572	3559	8519	354	5975
8330233	5115	6572	3559	8520	354	5975
8330412	5115	6573	3559	8520	354	5975
8330466	5115	6573	3559	8520	354	5976
8330477	5115	6573	3559	8520	354	5977
8330488	5115	6573	3559	8520	354	5978
8331591	5116	6573	3559	8520	354	5978
8331603	5117	6573	3559	8520	354	5978
8331819	5117	6573	3559	8521	354	5978
8332020	5117	6574	3559	8521	354	5978
8332031	5117	6575	3559	8521	354	5978
8332042	5117	6576	3559	8521	354	5978
8333226	5117	6577	3559	8521	354	5978
8333237	5117	6578	3559	8521	354	5978
8333248	5117	6579	3559	8521	354	5978
8333259	5117	6579	3559	8521	354	5979
8333270	5117	6579	3559	8521	354	5980
8333426	5117	6579	3559	8522	354	5980
8334632	5117	6580	3559	8522	354	5980
8334643	5117	6581	3559	8522	354	5980
8334697	5117	6581	3559	8522	354	5981
8334708	5117	6581	3559	8522	354	5982
8334719	5117	6581	3559	8522	354	5983
8334834	5117	6581	3559	8523	354	5983
8335052	5117	6582	3559	8523	354	5983
8336240	5117	6582	3559	8524	354	5983
8336251	5117	6582	3559	8525	354	5983
8336442	5117	6583	3559	8525	354	5983
8336494	5117	6583	3559	8525	354	5984
8336505	5117	6583	3559	8525	354	5985
8336517	5117	6583	3559	8525	354	5986
8337648	5117	6583	3560	8525	354	5986
8337659	5117	6583	3561	8525	354	5986
8337670	5117	6583	3562	8525	354	5986
8337822	5118	6583	3562	8525	354	5986
8338050	5118	6583	3562	8526	354	5986
8338061	5118	6583	3562	8527	354	5986
8339256	5118	6583	3562	8528	354	5986
8339456	5118	6584	3562	8528	354	5986
8339467	5118	6585	3562	8528	354	5986
8339478	5118	6586	3562	8528	354	5986
8340662	5118	6587	3562	8528	354	5986
8340718	5118	6587	3562	8528	354	5987
8340729	5118	6587	3562	8528	354	5988
8340740	5118	6587	3562	8528	354	5989
8340864	5118	6587	3562	8529	354	5989
8340875	5118	6587	3562	8530	354	5989
8341079	5118	6588	3562	8530	354	5989
8341130	5118	6588	3562	8530	354	5990
8342271	5118	6588	3563	8530	354	5990
8342282	5118	6588	3564	8530	354	5990
8342445	5119	6588	3564	8530	354	5990
8343705	5119	6588	3564	8530	355	5990
8343893	5119	6588	3565	8530	355	5990
8344053	5120	6588	3565	8530	355	5990
8345259	5121	6588	3565	8530	355	5990
8345487	5121	6588	3565	8531	355	5990
8346693	5121	6588	3566	8531	355	5990
8346704	5121	6588	3567	8531	355	5990
8346715	5121	6588	3568	8531	355	5990
8346867	5122	6588	3568	8531	355	5990
8347095	5122	6588	3568	8532	355	5990
8348274	5123	6588	3568	8532	355	5990
8348502	5123	6588	3568	8533	355	5990
8349708	5123	6588	3568	8534	355	5990
8349909	5123	6589	3568	8534	355	5990
8349920	5123	6590	3568	8534	355	5990
8349971	5123	6590	3568	8534	355	5991
8350117	5123	6590	3568	8535	355	5991
8351316	5123	6591	3568	8535	355	5991
8351327	5123	6592	3568	8535	355	5991
8351338	5123	6593	3568	8535	355	5991
8351517	5123	6593	3568	8536	355	5991
8352696	5124	6593	3568	8536	355	5991
8352924	5124	6593	3568	8537	355	5991
8352935	5124	6593	3568	8538	355	5991
8353124	5124	6594	3568	8538	355	5991
8353178	5124	6594	3568	8538	355	5992
8354304	5125	6594	3568	8538	355	5992
8354532	5125	6594	3568	8539	355	5992
8355737	5125	6594	3569	8539	355	5992
8355748	5125	6594	3570	8539	355	5992
8355760	5125	6594	3571	8539	355	5992
8355912	5126	6594	3571	8539	355	5992
8356154	5126	6594	3571	8540	355	5992
8357346	5126	6595	3571	8540	355	5992
8357357	5126	6596	3571	8540	355	5992
8357368	5126	6597	3571	8540	355	5992
8357379	5126	6597	3571	8540	355	5993
8357390	5126	6597	3571	8540	355	5994
8357547	5126	6597	3571	8541	355	5994
8358726	5127	6597	3571	8541	355	5994
8358737	5128	6597	3571	8541	355	5994
8358748	5129	6597	3571	8541	355	5994
8358779	5129	6597	3571	8541	356	5994
8358954	5129	6597	3572	8541	356	5994
8359128	5130	6597	3572	8541	356	5994
8359140	5131	6597	3572	8541	356	5994
8359151	5132	6597	3572	8541	356	5994
8359182	5132	6597	3572	8541	356	5995
8359193	5132	6597	3572	8541	356	5996
8360334	5133	6597	3572	8541	356	5996
8360346	5134	6597	3572	8541	356	5996
8360576	5134	6597	3572	8542	356	5996
8360736	5135	6597	3572	8542	356	5996
8361784	5135	6597	3573	8542	356	5996
8361942	5136	6597	3573	8542	356	5996
8361954	5137	6597	3573	8542	356	5996
8362170	5137	6597	3573	8543	356	5996
8362181	5137	6597	3573	8544	356	5996
8362192	5137	6597	3573	8545	356	5996
8363376	5137	6597	3573	8546	356	5996
8363590	5137	6598	3573	8546	356	5996
8363643	5137	6598	3573	8546	356	5997
8363655	5137	6598	3573	8546	356	5998
8363666	5137	6598	3573	8546	356	5999
8363778	5137	6598	3573	8547	356	5999
8364990	5137	6598	3574	8547	356	5999
8365001	5137	6598	3575	8547	356	5999
8365166	5138	6598	3575	8547	356	5999
8365177	5139	6598	3575	8547	356	5999
8365189	5140	6598	3575	8547	356	5999
8365220	5140	6598	3575	8547	356	6000
8366390	5140	6599	3575	8547	356	6000
8366401	5140	6600	3575	8547	356	6000
8366471	5140	6600	3575	8547	356	6001
8366597	5140	6600	3575	8548	356	6001
8366793	5140	6601	3575	8548	356	6001
8366804	5140	6602	3575	8548	356	6001
8367999	5140	6602	3576	8548	356	6001
8368173	5141	6602	3576	8548	356	6001
8369405	5141	6603	3576	8548	356	6001
8369463	5141	6603	3576	8548	356	6002
8369474	5141	6603	3576	8548	356	6003
8369485	5141	6603	3576	8548	356	6004
8369606	5141	6603	3576	8549	356	6004
8369618	5141	6603	3576	8550	356	6004
8369629	5141	6603	3576	8551	356	6004
8369808	5141	6604	3576	8551	356	6004
8369857	5141	6604	3576	8551	356	6005
8371014	5141	6604	3577	8551	356	6005
8371188	5142	6604	3577	8551	356	6005
8371199	5143	6604	3577	8551	356	6005
8372421	5143	6604	3577	8552	356	6005
8372432	5143	6604	3577	8553	356	6005
8372630	5143	6605	3577	8553	356	6005
8372657	5143	6605	3577	8553	356	6006
8372823	5143	6605	3577	8554	356	6006
8372834	5143	6605	3577	8555	356	6006
8372846	5143	6605	3577	8556	356	6006
8373866	5143	6605	3577	8556	356	6007
8374042	5143	6605	3577	8557	356	6007
8374053	5143	6605	3577	8558	356	6007
8374064	5143	6605	3577	8559	356	6007
8374230	5143	6606	3577	8559	356	6007
8374283	5143	6606	3577	8559	356	6008
8375409	5144	6606	3577	8559	356	6008
8375642	5144	6606	3577	8560	356	6008
8375855	5144	6607	3577	8560	356	6008
8377044	5144	6608	3577	8560	356	6008
8377056	5144	6609	3577	8560	356	6008
8377067	5144	6610	3577	8560	356	6008
8377078	5144	6610	3577	8560	356	6009
8377245	5144	6610	3577	8561	356	6009
8378450	5144	6610	3577	8562	356	6009
8378651	5144	6611	3577	8562	356	6009
8378708	5144	6611	3577	8562	356	6010
8378719	5144	6611	3577	8562	356	6011
8378730	5144	6611	3577	8562	356	6012
8378853	5144	6611	3577	8563	356	6012
8380059	5144	6612	3577	8563	356	6012
8380070	5144	6613	3577	8563	356	6012
8380120	5144	6613	3577	8563	356	6013
8380131	5144	6613	3577	8563	356	6014
8380260	5144	6613	3577	8564	356	6014
8381439	5145	6613	3577	8564	356	6014
8381450	5146	6613	3577	8564	356	6014
8381461	5147	6613	3577	8564	356	6014
8381493	5147	6613	3577	8564	357	6014
8381670	5147	6613	3578	8564	357	6014
8381720	5147	6613	3578	8564	357	6015
8381731	5147	6613	3578	8564	357	6016
8381743	5147	6613	3578	8564	357	6017
8381868	5147	6613	3578	8565	357	6017
8382905	5147	6613	3578	8565	357	6018
8382916	5147	6613	3578	8565	357	6019
8383087	5147	6613	3578	8566	357	6019
8383274	5147	6614	3578	8566	357	6019
8383335	5147	6614	3578	8566	357	6020
8384480	5147	6614	3578	8567	357	6020
8384682	5147	6615	3578	8567	357	6020
8384693	5147	6616	3578	8567	357	6020
8384704	5147	6617	3578	8567	357	6020
8384756	5147	6617	3578	8567	357	6021
8384767	5147	6617	3578	8567	357	6022
8384882	5147	6617	3578	8568	357	6022
8384893	5147	6617	3578	8569	357	6022
8384904	5147	6617	3578	8570	357	6022
8385906	5147	6617	3579	8570	357	6022
8386062	5148	6617	3579	8570	357	6022
8386074	5149	6617	3579	8570	357	6022
8386085	5150	6617	3579	8570	357	6022
8386116	5150	6617	3579	8570	358	6022
8386305	5150	6617	3580	8570	358	6022
8386316	5150	6617	3581	8570	358	6022
8387496	5150	6618	3581	8570	358	6022
8387507	5150	6619	3581	8570	358	6022
8387518	5150	6620	3581	8570	358	6022
8387697	5150	6620	3582	8570	358	6022
8387708	5150	6620	3583	8570	358	6022
8387871	5151	6620	3583	8570	358	6022
8388907	5151	6620	3583	8571	358	6022
8389104	5151	6621	3583	8571	358	6022
8389115	5151	6622	3583	8571	358	6022
8389165	5151	6622	3583	8571	358	6023
8389305	5151	6622	3583	8572	358	6023
8390511	5151	6622	3583	8573	358	6023
8390522	5151	6622	3583	8574	358	6023
8390712	5151	6623	3583	8574	358	6023
8390723	5151	6624	3583	8574	358	6023
8390734	5151	6625	3583	8574	358	6023
8390745	5151	6625	3583	8574	358	6024
8390756	5151	6625	3583	8574	358	6025
8391917	5151	6625	3584	8574	358	6025
8392100	5152	6625	3584	8574	358	6025
8392111	5153	6625	3584	8574	358	6025
8392320	5153	6625	3584	8575	358	6025
8393526	5153	6625	3584	8576	358	6025
8393743	5153	6626	3584	8576	358	6025
8393754	5153	6627	3584	8576	358	6025
8393765	5153	6628	3584	8576	358	6025
8393776	5153	6628	3584	8576	358	6026
8394933	5153	6629	3584	8576	358	6026
8394982	5153	6629	3584	8576	358	6027
8394993	5153	6629	3584	8576	358	6028
8395004	5153	6629	3584	8576	358	6029
8395134	5153	6629	3585	8576	358	6029
8395308	5154	6629	3585	8576	358	6029
8395319	5155	6629	3585	8576	358	6029
8395330	5156	6629	3585	8576	358	6029
8395362	5156	6629	3585	8576	358	6030
8395373	5156	6629	3585	8576	358	6031
8396514	5157	6629	3585	8576	358	6031
8396742	5157	6629	3585	8577	358	6031
8396753	5157	6629	3585	8578	358	6031
8397948	5157	6629	3586	8578	358	6031
8397959	5157	6629	3587	8578	358	6031
8397970	5157	6629	3588	8578	358	6031
8398122	5158	6629	3588	8578	358	6031
8398133	5159	6629	3588	8578	358	6031
8398144	5160	6629	3588	8578	358	6031
8398350	5160	6629	3588	8579	358	6031
8399556	5160	6629	3588	8580	358	6031
8399772	5160	6630	3588	8580	358	6031
8399783	5160	6631	3588	8580	358	6031
8399794	5160	6632	3588	8580	358	6031
8400962	5160	6632	3588	8581	358	6031
8401164	5160	6633	3588	8581	358	6031
8401176	5160	6634	3588	8581	358	6031
8401187	5160	6635	3588	8581	358	6031
8401365	5160	6635	3589	8581	358	6031
8401376	5160	6635	3590	8581	358	6031
8402553	5161	6635	3590	8581	358	6031
8402772	5161	6635	3590	8582	358	6031
8403954	5162	6635	3590	8582	358	6031
8404179	5162	6635	3590	8583	358	6031
8404353	5163	6635	3590	8583	358	6031
8405586	5163	6635	3591	8583	358	6031
8405760	5164	6635	3591	8583	358	6031
8406993	5164	6635	3592	8583	358	6031
8407042	5164	6635	3592	8583	358	6032
8407053	5164	6635	3592	8583	358	6033
8407064	5164	6635	3592	8583	358	6034
8407194	5164	6635	3592	8584	358	6034
8407395	5164	6636	3592	8584	358	6034
8408601	5164	6636	3592	8585	358	6034
8408802	5164	6637	3592	8585	358	6034
8408857	5164	6637	3592	8585	358	6035
8409981	5165	6637	3592	8585	358	6035
8409992	5166	6637	3592	8585	358	6035
8410222	5166	6637	3592	8586	358	6035
8410409	5166	6638	3592	8586	358	6035
8410420	5166	6639	3592	8586	358	6035
8410431	5166	6640	3592	8586	358	6035
8410442	5166	6640	3592	8586	358	6036
8411589	5167	6640	3592	8586	358	6036
8411600	5168	6640	3592	8586	358	6036
8411817	5168	6640	3592	8587	358	6036
8411829	5168	6640	3592	8588	358	6036
8411840	5168	6640	3592	8589	358	6036
8413022	5168	6641	3592	8589	358	6036
8413080	5168	6641	3592	8589	358	6037
8413092	5168	6641	3592	8589	358	6038
8413103	5168	6641	3592	8589	358	6039
8413229	5168	6641	3592	8590	358	6039
8413425	5168	6642	3592	8590	358	6039
8413477	5168	6642	3592	8590	358	6040
8413488	5168	6642	3592	8590	358	6041
8414604	5169	6642	3592	8590	358	6041
8414832	5169	6642	3592	8591	358	6041
8415033	5169	6643	3592	8591	358	6041
8416064	5169	6643	3592	8591	359	6041
8416239	5169	6643	3593	8591	359	6041
8416290	5169	6643	3593	8591	359	6042
8416446	5169	6643	3594	8591	359	6042
8416458	5169	6643	3595	8591	359	6042
8416469	5169	6643	3596	8591	359	6042
8417646	5169	6643	3597	8591	359	6042
8417657	5169	6643	3598	8591	359	6042
8417820	5170	6643	3598	8591	359	6042
8419039	5171	6643	3598	8591	359	6042
8419254	5171	6643	3598	8592	359	6042
8419455	5171	6644	3598	8592	359	6042
8419507	5171	6644	3598	8592	359	6043
8419518	5171	6644	3598	8592	359	6044
8419529	5171	6644	3598	8592	359	6045
8420678	5171	6645	3598	8592	359	6045
8420689	5171	6646	3598	8592	359	6045
8420749	5171	6646	3598	8592	359	6046
8420760	5171	6646	3598	8592	359	6047
8420771	5171	6646	3598	8592	359	6048
8420862	5171	6646	3598	8593	359	6048
8422076	5171	6647	3598	8593	359	6048
8422088	5171	6648	3598	8593	359	6048
8422145	5171	6648	3598	8593	359	6049
8422278	5171	6648	3598	8594	359	6049
8422289	5171	6648	3598	8595	359	6049
8422470	5171	6649	3598	8595	359	6049
8422481	5171	6650	3598	8595	359	6049
8422533	5171	6650	3598	8595	359	6050
8423675	5171	6651	3598	8595	359	6050
8423686	5171	6652	3598	8595	359	6050
8423697	5171	6653	3598	8595	359	6050
8423708	5171	6653	3598	8595	359	6051
8423877	5171	6653	3598	8596	359	6051
8423888	5171	6653	3598	8597	359	6051
8423899	5171	6653	3598	8598	359	6051
8424078	5171	6654	3598	8598	359	6051
8425080	5172	6654	3598	8598	359	6051
8425110	5172	6654	3598	8598	360	6051
8425289	5172	6654	3599	8598	360	6051
8425458	5173	6654	3599	8598	360	6051
8426691	5173	6654	3599	8599	360	6051
8426702	5173	6654	3599	8600	360	6051
8426892	5173	6655	3599	8600	360	6051
8426946	5173	6655	3599	8600	360	6052
8428081	5174	6655	3599	8600	360	6052
8428299	5174	6655	3599	8601	360	6052
8428473	5175	6655	3599	8601	360	6052
8428484	5176	6655	3599	8601	360	6052
8428495	5177	6655	3599	8601	360	6052
8428527	5177	6655	3599	8601	360	6053
8429706	5177	6655	3599	8602	360	6053
8429906	5177	6656	3599	8602	360	6053
8429958	5177	6656	3599	8602	360	6054
8429969	5177	6656	3599	8602	360	6055
8431113	5177	6657	3599	8602	360	6055
8431172	5177	6657	3599	8602	360	6056
8431314	5177	6657	3599	8603	360	6056
8431325	5177	6657	3599	8604	360	6056
8431336	5177	6657	3599	8605	360	6056
8431515	5177	6658	3599	8605	360	6056
8431527	5177	6659	3599	8605	360	6056
8431538	5177	6660	3599	8605	360	6056
8432727	5177	6660	3600	8605	360	6056
8432895	5178	6660	3600	8605	360	6056
8434106	5179	6660	3600	8605	360	6056
8434117	5180	6660	3600	8605	360	6056
8434329	5180	6660	3600	8606	360	6056
8434530	5180	6661	3600	8606	360	6056
8434586	5180	6661	3600	8606	360	6057
8435709	5181	6661	3600	8606	360	6057
8435937	5181	6661	3600	8607	360	6057
8437142	5181	6661	3600	8608	360	6057
8437154	5181	6661	3600	8609	360	6057
8437166	5181	6661	3600	8610	360	6057
8437352	5181	6662	3600	8610	360	6057
8437377	5181	6662	3600	8610	360	6058
8437388	5181	6662	3600	8610	360	6059
8437399	5181	6662	3600	8610	360	6060
8437545	5181	6662	3601	8610	360	6060
8438724	5182	6662	3601	8610	360	6060
8438735	5183	6662	3601	8610	360	6060
8438952	5183	6662	3601	8611	360	6060
8440158	5183	6662	3601	8612	360	6060
8440358	5183	6663	3601	8612	360	6060
8440369	5183	6664	3601	8612	360	6060
8440380	5183	6665	3601	8612	360	6060
8440391	5183	6665	3601	8612	360	6061
8440560	5183	6665	3601	8613	360	6061
8440571	5183	6665	3601	8614	360	6061
8440582	5183	6665	3601	8615	360	6061
8441766	5183	6666	3601	8615	360	6061
8441825	5183	6666	3601	8615	360	6062
8441836	5183	6666	3601	8615	360	6063
8441847	5183	6666	3601	8615	360	6064
8441971	5183	6666	3601	8616	360	6064
8443173	5183	6667	3601	8616	360	6064
8443230	5183	6667	3601	8616	360	6065
8443241	5183	6667	3601	8616	360	6066
8443252	5183	6667	3601	8616	360	6067
8443374	5183	6667	3601	8617	360	6067
8443548	5184	6667	3601	8617	360	6067
8444603	5184	6667	3601	8618	360	6067
8444781	5184	6668	3601	8618	360	6067
8444793	5184	6669	3601	8618	360	6067
8444845	5184	6669	3601	8618	360	6068
8444982	5184	6669	3601	8619	360	6068
8446161	5185	6669	3601	8619	360	6068
8446172	5186	6669	3601	8619	360	6068
8446389	5186	6669	3601	8620	360	6068
8446589	5186	6670	3601	8620	360	6068
8447641	5186	6670	3601	8620	360	6069
8447809	5186	6670	3601	8621	360	6069
8447820	5186	6670	3601	8622	360	6069
8447997	5186	6671	3601	8622	360	6069
8448008	5186	6672	3601	8622	360	6069
8448019	5186	6673	3601	8622	360	6069
8448070	5186	6673	3601	8622	360	6070
8448081	5186	6673	3601	8622	360	6071
8449202	5186	6673	3602	8622	360	6071
8449377	5187	6673	3602	8622	360	6071
8449605	5187	6673	3602	8623	360	6071
8449617	5187	6673	3602	8624	360	6071
8449628	5187	6673	3602	8625	360	6071
8450811	5187	6673	3603	8625	360	6071
8450993	5188	6673	3603	8625	360	6071
8451004	5189	6673	3603	8625	360	6071
8451015	5190	6673	3603	8625	360	6071
8452218	5190	6674	3603	8625	360	6071
8452229	5190	6675	3603	8625	360	6071
8452286	5190	6675	3603	8625	360	6072
8452419	5190	6675	3603	8626	360	6072
8452430	5190	6675	3603	8627	360	6072
8452619	5190	6676	3603	8627	360	6072
8453825	5190	6677	3603	8627	360	6072
8453878	5190	6677	3603	8627	360	6073
8453890	5190	6677	3603	8627	360	6074
8453901	5190	6677	3603	8627	360	6075
8454027	5190	6677	3603	8628	360	6075
8455233	5190	6677	3604	8628	360	6075
8455407	5191	6677	3604	8628	360	6075
8455635	5191	6677	3604	8629	360	6075
8456841	5191	6677	3605	8629	360	6075
8456852	5191	6677	3606	8629	360	6075
8456863	5191	6677	3607	8629	360	6075
8457015	5192	6677	3607	8629	360	6075
8457026	5193	6677	3607	8629	360	6075
8457037	5194	6677	3607	8629	360	6075
8458221	5195	6677	3607	8629	360	6075
8458232	5196	6677	3607	8629	360	6075
8458449	5196	6677	3607	8630	360	6075
8458460	5196	6677	3607	8631	360	6075
8458471	5196	6677	3607	8632	360	6075
8458649	5196	6678	3607	8632	360	6075
8458660	5196	6679	3607	8632	360	6075
8458671	5196	6680	3607	8632	360	6075
8458682	5196	6680	3607	8632	360	6076
8459855	5196	6681	3607	8632	360	6076
8459907	5196	6681	3607	8632	360	6077
