time	task_A	task_B	task_C
9417822	42664	40970	39178
9417923	42665	40970	39178
9418024	42665	40970	39178
9418125	42666	40971	39179
9418226	42666	40971	39179
9418327	42667	40972	39180
9418428	42667	40972	39180
9418529	42668	40973	39181
9418630	42668	40973	39181
9418731	42669	40974	39182
9418832	42669	40974	39182
9418933	42670	40975	39183
9419034	42670	40975	39183
9419135	42671	40976	39184
9419236	42671	40976	39184
9419337	42671	40976	39184
9419438	42671	40976	39184
9419539	42672	40977	39185
9419640	42672	40977	39185
9419741	42673	40978	39186
9419842	42673	40978	39186
9419943	42674	40979	39187
9420044	42674	40979	39187
9420145	42675	40980	39188
9420246	42675	40980	39188
9420347	42676	40981	39189
9420448	42676	40981	39189
9420549	42676	40981	39189
9420650	42676	40981	39189
9420751	42677	40982	39190
9420852	42677	40982	39190
9420953	42677	40982	39190
9421054	42677	40982	39190
9421155	42678	40983	39191
9421256	42678	40983	39191
9421357	42679	40984	39192
9421458	42679	40984	39192
9421559	42680	40985	39193
9421660	42680	40985	39193
9421761	42681	40986	39194
9421862	42681	40986	39194
9421963	42682	40987	39195
9422064	42682	40987	39195
9422165	42683	40988	39195
9422266	42683	40988	39195
9422367	42684	40989	39196
9422468	42684	40989	39196
9422569	42685	40990	39197
9422670	42685	40990	39197
9422771	42686	40991	39198
9422872	42686	40991	39198
9422973	42687	40992	39199
9423074	42687	40992	39199
9423175	42688	40993	39200
9423276	42688	40993	39200
9423377	42689	40994	39201
9423478	42689	40994	39201
9423579	42690	40995	39201
9423680	42690	40995	39201
9423781	42691	40996	39202
9423882	42691	40996	39202
9423983	42691	40996	39202
9424084	42692	40996	39202
9424185	42692	40997	39203
9424286	42693	40997	39203
9424387	42693	40998	39204
9424488	42694	40998	39204
9424589	42694	40999	39205
9424690	42695	40999	39205
9424791	42695	41000	39206
9424892	42696	41000	39206
9424993	42696	41001	39207
9425094	42697	41001	39207
9425195	42697	41002	39207
9425296	42697	41002	39207
9425397	42698	41003	39208
9425498	42699	41003	39208
9425599	42699	41004	39209
9425700	42700	41004	39209
9425801	42700	41005	39210
9425902	42701	41005	39210
9426003	42701	41006	39211
9426104	42702	41006	39211
9426205	42702	41007	39212
9426306	42703	41007	39212
9426407	42703	41008	39213
9426508	42704	41008	39213
9426609	42704	41009	39213
9426710	42705	41009	39213
9426811	42705	41010	39214
9426912	42705	41010	39214
9427013	42705	41010	39214
9427114	42706	41010	39214
9427215	42706	41011	39215
9427316	42707	41011	39215
9427417	42707	41012	39216
9427518	42708	41012	39216
9427619	42708	41013	39217
9427720	42709	41013	39217
9427821	42709	41014	39218
9427922	42710	41014	39218
9428023	42710	41015	39219
9428133	42710	41015	39219
9428234	42710	41015	39219
9428335	42711	41016	39219
9428436	42711	41016	39220
9428537	42712	41017	39220
9428638	42712	41017	39221
9428739	42713	41018	39221
9428840	42713	41018	39222
9428941	42714	41019	39222
9429042	42714	41019	39223
9429143	42715	41020	39223
9429244	42715	41020	39224
9429345	42716	41021	39224
9429446	42716	41021	39225
9429547	42717	41022	39225
9429648	42717	41022	39225
9429749	42718	41023	39225
9429850	42718	41023	39226
9429951	42718	41023	39226
9430052	42718	41023	39226
9430153	42719	41024	39226
9430254	42719	41024	39227
9430355	42720	41025	39227
9430456	42720	41025	39228
9430557	42721	41026	39228
9430658	42721	41026	39229
9430759	42722	41027	39229
9430860	42722	41027	39230
9430961	42723	41028	39230
9431062	42723	41028	39231
9431163	42723	41028	39231
9431264	42723	41028	39231
9431365	42724	41029	39231
9431466	42724	41029	39232
9431567	42725	41030	39232
9431668	42725	41030	39233
9431769	42726	41031	39233
9431870	42726	41031	39234
9431971	42727	41032	39234
9432072	42727	41032	39235
9432173	42728	41033	39235
9432274	42728	41033	39236
9432375	42729	41034	39236
9432476	42729	41034	39237
9432577	42729	41034	39237
9432678	42729	41034	39237
9432779	42730	41035	39238
9432880	42730	41035	39238
9432981	42730	41035	39238
9433082	42730	41035	39238
9433183	42731	41036	39239
9433284	42731	41036	39239
9433385	42732	41037	39240
9433486	42732	41037	39240
9433587	42733	41038	39241
9433688	42733	41038	39241
9433789	42734	41039	39242
9433890	42734	41039	39242
9433991	42735	41040	39243
9434092	42735	41040	39243
9434193	42735	41040	39243
9434294	42735	41040	39243
9434395	42736	41041	39244
9434496	42736	41041	39244
9434597	42737	41042	39245
9434698	42737	41042	39245
9434799	42738	41043	39246
9434900	42738	41043	39246
9435001	42739	41044	39247
9435102	42739	41044	39247
9435203	42740	41045	39248
9435304	42740	41045	39248
9435405	42741	41046	39249
9435506	42741	41046	39249
9435607	42742	41047	39249
9435708	42742	41047	39250
9435809	42742	41047	39250
9435910	42742	41047	39250
9436011	42743	41048	39251
9436112	42743	41048	39251
9436213	42744	41049	39252
9436314	42744	41049	39252
9436415	42745	41050	39253
9436516	42745	41050	39253
9436617	42746	41051	39254
9436718	42746	41051	39254
9436819	42747	41052	39255
9436920	42747	41052	39255
9437021	42748	41053	39256
9437122	42748	41053	39256
9437223	42749	41054	39257
9437324	42749	41054	39257
9437425	42749	41054	39257
9437526	42749	41054	39257
9437627	42750	41055	39258
9437728	42750	41055	39258
9437829	42751	41056	39259
9437930	42751	41056	39259
9438031	42752	41057	39260
9438132	42752	41057	39260
9438233	42753	41058	39261
9438334	42753	41058	39261
9438435	42754	41059	39262
9438536	42754	41059	39262
9438637	42755	41060	39262
9438738	42755	41060	39262
9438839	42756	41061	39263
9438940	42756	41061	39263
9439041	42756	41061	39263
9439142	42756	41061	39263
9439243	42757	41062	39264
9439344	42757	41062	39264
9439445	42758	41063	39265
9439546	42758	41063	39265
9439647	42759	41064	39266
9439748	42759	41064	39266
9439849	42760	41065	39267
9439950	42760	41065	39267
9440051	42761	41066	39268
9440152	42761	41066	39268
9440253	42761	41066	39268
9440354	42761	41066	39268
9440455	42762	41067	39269
9440556	42762	41067	39269
9440657	42763	41068	39270
9440758	42763	41068	39270
9440859	42764	41069	39271
9440960	42764	41069	39271
9441061	42765	41070	39272
9441162	42765	41070	39272
9441263	42766	41071	39273
9441364	42766	41071	39273
9441465	42767	41072	39274
9441571	42767	41072	39274
9441672	42767	41072	39274
9441773	42767	41072	39274
9441874	42768	41073	39275
9441975	42768	41073	39275
9442076	42768	41073	39275
9442177	42769	41073	39275
9442278	42769	41074	39276
9442379	42770	41074	39276
9442480	42770	41075	39277
9442581	42771	41075	39277
9442682	42771	41076	39278
9442783	42772	41076	39278
9442884	42772	41077	39279
9442985	42773	41077	39279
9443086	42773	41078	39280
9443187	42774	41078	39280
9443288	42774	41079	39281
9443389	42775	41079	39281
9443490	42775	41080	39282
9443591	42776	41080	39282
9443692	42776	41081	39283
9443793	42777	41081	39283
9443894	42777	41082	39284
9443995	42778	41082	39284
9444096	42778	41083	39285
9444197	42779	41083	39285
9444298	42779	41084	39286
9444399	42780	41084	39286
9444500	42780	41085	39287
9444601	42781	41085	39287
9444702	42781	41086	39288
9444803	42782	41086	39288
9444904	42782	41087	39289
9445008	42783	41087	39289
9445109	42783	41087	39289
9445210	42784	41087	39289
9445311	42784	41088	39290
9445412	42785	41088	39290
9445513	42785	41089	39291
9445614	42786	41089	39291
9445715	42786	41090	39292
9445816	42787	41090	39292
9445917	42787	41091	39293
9446018	42788	41091	39293
9446119	42788	41092	39294
9446220	42789	41093	39294
9446321	42789	41093	39294
9446422	42790	41094	39294
9446523	42790	41094	39295
9446624	42791	41095	39295
9446725	42791	41095	39296
9446826	42792	41096	39296
9446927	42792	41096	39297
9447028	42793	41097	39297
9447129	42793	41097	39298
9447230	42794	41098	39298
9447331	42794	41098	39299
9447432	42795	41099	39299
9447533	42795	41099	39300
9447636	42796	41099	39300
9447737	42796	41099	39300
9447838	42797	41099	39300
9447939	42797	41100	39301
9448040	42797	41100	39301
9448141	42797	41100	39301
9448242	42798	41101	39301
9448343	42798	41101	39302
9448444	42799	41102	39302
9448545	42799	41102	39303
9448646	42800	41103	39303
9448747	42800	41103	39304
9448848	42801	41104	39304
9448949	42801	41104	39305
9449050	42802	41105	39305
9449151	42802	41105	39306
9449252	42803	41106	39306
9449353	42803	41106	39307
9449455	42803	41106	39307
9449556	42803	41106	39307
9449657	42804	41107	39307
9449758	42804	41107	39308
9449859	42805	41108	39308
9449960	42805	41108	39309
9450061	42806	41109	39309
9450162	42806	41109	39310
9450263	42807	41110	39310
9450364	42807	41110	39311
9450465	42808	41111	39311
9450566	42808	41111	39312
9450667	42808	41111	39312
9450768	42808	41111	39312
9450869	42809	41112	39312
9450970	42809	41112	39313
9451071	42809	41112	39313
9451172	42809	41112	39313
9451273	42810	41113	39314
9451374	42810	41113	39314
9451475	42811	41114	39315
9451576	42811	41114	39315
9451677	42812	41115	39316
9451778	42812	41115	39316
9451879	42813	41116	39317
9451980	42813	41116	39317
9452081	42814	41117	39318
9452182	42814	41117	39318
9452283	42815	41118	39319
9452384	42815	41118	39319
9452485	42815	41118	39319
9452586	42815	41118	39319
9452687	42816	41119	39320
9452788	42816	41119	39320
9452889	42817	41120	39321
9452990	42817	41120	39321
9453091	42818	41121	39322
9453192	42818	41121	39322
9453293	42819	41122	39323
9453394	42819	41122	39323
9453495	42820	41123	39324
9453596	42820	41123	39324
9453697	42820	41123	39324
9453798	42820	41123	39324
9453899	42821	41124	39325
9454000	42821	41124	39325
9454101	42821	41124	39325
9454202	42821	41124	39325
9454303	42822	41125	39326
9454404	42822	41125	39326
9454505	42823	41126	39327
9454606	42823	41126	39327
9454707	42824	41127	39328
9454808	42824	41127	39328
9454909	42825	41128	39329
9455010	42825	41128	39329
9455111	42826	41129	39330
9455212	42826	41129	39330
9455313	42827	41129	39330
9455414	42827	41129	39330
9455515	42828	41130	39331
9455616	42828	41130	39331
9455717	42829	41131	39332
9455818	42829	41131	39332
9455919	42830	41132	39333
9456020	42830	41132	39333
9456121	42831	41133	39334
9456222	42831	41133	39334
9456323	42832	41134	39335
9456424	42832	41134	39335
9456525	42833	41135	39336
9456626	42833	41135	39336
9456727	42834	41136	39337
9456828	42834	41136	39337
9456929	42834	41136	39337
9457030	42834	41136	39337
9457131	42835	41137	39338
9457232	42835	41137	39338
9457333	42836	41138	39339
9457434	42836	41138	39339
9457535	42837	41139	39340
9457636	42837	41139	39340
9457737	42838	41140	39341
9457838	42838	41140	39341
9457939	42839	41141	39342
9458040	42839	41141	39342
9458141	42840	41142	39342
9458242	42840	41142	39342
9458343	42841	41143	39343
9458444	42841	41143	39343
9458545	42841	41143	39343
9458646	42841	41143	39343
9458747	42842	41144	39344
9458848	42842	41144	39344
9458949	42843	41145	39345
9459050	42843	41145	39345
9459151	42844	41146	39346
9459252	42844	41146	39346
9459353	42845	41147	39347
9459454	42845	41147	39347
9459555	42846	41148	39348
9459656	42846	41148	39348
9459757	42847	41149	39349
9459858	42847	41149	39349
9459959	42847	41149	39349
9460060	42847	41149	39349
9460161	42848	41150	39350
9460262	42848	41150	39350
9460363	42849	41151	39351
9460464	42850	41151	39351
9460565	42850	41152	39352
9460666	42851	41152	39352
9460767	42851	41153	39353
9460868	42852	41153	39353
9460969	42852	41154	39354
9461070	42853	41154	39354
9461171	42853	41154	39354
9461272	42853	41154	39354
9461373	42854	41155	39355
9461474	42854	41155	39355
9461575	42854	41155	39355
9461676	42855	41155	39355
9461777	42855	41156	39356
9461878	42856	41156	39356
9461979	42856	41157	39357
9462080	42857	41157	39357
9462181	42857	41158	39358
9462282	42858	41158	39358
9462383	42858	41159	39359
9462484	42859	41159	39359
9462585	42859	41160	39360
9462686	42860	41160	39360
9462787	42860	41161	39361
9462888	42861	41161	39361
9462989	42861	41161	39361
9463090	42862	41161	39361
9463191	42862	41162	39362
9463292	42863	41162	39362
9463393	42863	41163	39363
9463494	42864	41163	39363
9463595	42864	41164	39364
9463696	42865	41164	39364
9463797	42865	41165	39365
9463898	42866	41165	39365
9463999	42866	41166	39366
9464100	42867	41166	39366
9464201	42867	41167	39367
9464302	42868	41167	39367
9464403	42868	41168	39368
9464519	42869	41168	39368
9464620	42869	41168	39368
9464721	42870	41169	39368
9464822	42870	41169	39369
9464923	42871	41170	39369
9465024	42871	41170	39370
9465125	42872	41171	39370
9465226	42872	41171	39371
9465327	42873	41172	39371
9465428	42873	41172	39372
9465529	42874	41173	39372
9465630	42874	41173	39373
9465731	42875	41173	39373
9465832	42875	41173	39374
9465933	42876	41174	39374
9466034	42876	41174	39374
9466135	42877	41175	39374
9466236	42877	41175	39375
9466337	42878	41176	39375
9466438	42878	41176	39376
9466539	42879	41177	39376
9466640	42879	41177	39377
9466741	42880	41178	39377
9466842	42880	41178	39378
9466943	42881	41179	39378
9467044	42881	41179	39379
9467147	42882	41179	39379
9467248	42882	41179	39379
9467349	42883	41180	39379
9467450	42883	41180	39380
9467551	42884	41181	39380
9467652	42884	41181	39381
9467753	42885	41182	39382
9467854	42885	41182	39382
9467955	42886	41183	39383
9468056	42886	41183	39383
9468157	42887	41184	39384
9468258	42887	41184	39384
9468359	42888	41185	39385
9468460	42888	41185	39385
9468561	42889	41186	39386
9468662	42889	41186	39386
9468779	42890	41187	39386
9468880	42890	41187	39386
9468981	42891	41188	39386
9469082	42891	41188	39387
9469183	42892	41189	39388
9469284	42892	41189	39388
9469385	42893	41190	39389
9469486	42893	41190	39389
9469587	42894	41191	39390
9469688	42894	41191	39390
9469789	42895	41192	39391
9469890	42895	41192	39391
9469991	42896	41193	39392
9470092	42896	41193	39392
9470193	42897	41194	39392
9470294	42897	41194	39392
9470395	42898	41195	39392
9470496	42898	41195	39393
9470601	42899	41196	39393
9470702	42899	41196	39393
9470803	42900	41197	39394
9470904	42900	41197	39394
9471005	42901	41198	39395
9471106	42901	41198	39395
9471207	42902	41199	39396
9471308	42902	41199	39396
9471409	42903	41200	39397
9471510	42903	41200	39397
9471611	42904	41201	39398
9471712	42904	41201	39398
9471813	42905	41202	39399
9471914	42905	41202	39399
9472015	42905	41202	39399
9472116	42905	41202	39399
9472217	42906	41203	39400
9472318	42906	41203	39400
9472419	42907	41204	39401
9472520	42907	41204	39401
9472621	42908	41205	39402
9472722	42908	41205	39402
9472823	42909	41206	39403
9472924	42909	41206	39403
9473025	42910	41207	39404
9473126	42910	41207	39404
9473227	42911	41207	39404
9473328	42912	41207	39404
9473429	42912	41208	39405
9473530	42913	41208	39405
9473631	42913	41209	39406
9473732	42914	41209	39406
9473833	42914	41210	39407
9473934	42915	41210	39407
9474035	42915	41211	39408
9474136	42916	41211	39408
9474237	42916	41212	39409
9474338	42917	41212	39409
9474439	42917	41213	39410
9474540	42918	41213	39410
9474641	42918	41214	39411
9474742	42919	41214	39411
9474843	42919	41215	39411
9474944	42920	41215	39411
9475045	42920	41216	39412
9475146	42921	41216	39412
9475247	42921	41217	39413
9475348	42922	41217	39413
9475449	42922	41218	39414
9475550	42923	41218	39414
9475651	42923	41219	39415
9475752	42924	41219	39415
9475853	42924	41220	39416
9475954	42925	41220	39416
9476055	42925	41221	39417
9476156	42926	41221	39417
9476257	42926	41222	39418
9476358	42927	41222	39418
9476459	42927	41223	39419
9476560	42927	41223	39419
9476661	42927	41223	39419
9476762	42928	41223	39419
9476863	42928	41224	39420
9476964	42929	41224	39420
9477065	42929	41225	39421
9477166	42930	41225	39421
9477267	42930	41226	39422
9477368	42931	41226	39422
9477469	42931	41227	39423
9477570	42932	41227	39423
9477671	42932	41228	39424
9477772	42933	41228	39424
9477873	42933	41229	39425
9477974	42933	41229	39425
9478075	42933	41229	39425
9478176	42934	41229	39425
9478277	42934	41230	39426
9478378	42935	41230	39426
9478479	42935	41231	39427
9478580	42936	41231	39427
9478681	42936	41232	39428
9478782	42937	41233	39428
9478883	42937	41233	39429
9478984	42938	41234	39429
9479085	42938	41234	39430
9479186	42938	41234	39430
9479287	42938	41234	39430
9479388	42939	41235	39430
9479489	42939	41235	39431
9479590	42939	41235	39431
9479691	42939	41235	39431
9479792	42940	41236	39431
9479893	42940	41236	39432
9479994	42941	41237	39432
9480095	42941	41237	39433
9480196	42942	41238	39433
9480297	42942	41238	39434
9480398	42943	41239	39434
9480499	42943	41239	39435
9480600	42944	41240	39435
9480701	42944	41240	39436
9480802	42945	41241	39436
9480903	42945	41241	39437
9481004	42946	41242	39437
9481105	42946	41242	39438
9481206	42947	41243	39438
9481307	42947	41243	39439
9481408	42948	41244	39439
9481509	42948	41244	39440
9481610	42949	41245	39440
9481711	42949	41245	39441
9481812	42950	41246	39441
9481913	42950	41246	39442
9482014	42951	41247	39442
9482115	42951	41247	39443
9482216	42952	41248	39443
9482317	42952	41248	39443
9482418	42953	41249	39443
9482519	42953	41249	39444
9482620	42953	41249	39444
9482721	42953	41249	39444
9482822	42954	41250	39444
9482923	42954	41250	39445
9483024	42955	41251	39445
9483125	42955	41251	39446
9483226	42956	41252	39446
9483327	42956	41252	39447
9483428	42957	41253	39447
9483529	42957	41253	39448
9483630	42958	41254	39448
9483731	42958	41254	39449
9483832	42959	41255	39449
9483933	42959	41255	39449
9484034	42960	41256	39449
9484135	42960	41256	39450
9484236	42961	41257	39451
9484337	42961	41257	39451
9484438	42962	41258	39452
9484539	42962	41258	39452
9484640	42963	41259	39453
9484741	42963	41259	39453
9484842	42964	41260	39454
9484943	42964	41260	39454
9485044	42965	41261	39455
9485145	42965	41261	39455
9485246	42966	41262	39455
9485347	42966	41262	39455
9485448	42967	41263	39456
9485549	42967	41263	39456
9485650	42967	41263	39456
9485751	42967	41263	39456
9485852	42968	41264	39457
9485953	42968	41264	39457
9486054	42969	41265	39458
9486155	42969	41265	39458
9486256	42970	41266	39459
9486357	42970	41266	39459
9486458	42971	41267	39460
9486559	42971	41267	39460
9486660	42972	41268	39461
9486761	42972	41268	39461
9486862	42973	41269	39462
9486963	42973	41269	39462
9487064	42974	41270	39462
9487165	42974	41270	39462
9487266	42975	41271	39463
9487367	42975	41271	39463
9487468	42976	41272	39464
9487569	42976	41272	39464
9487670	42977	41273	39465
9487771	42977	41273	39465
9487872	42978	41274	39466
9487973	42978	41274	39466
9488074	42979	41275	39467
9488175	42979	41275	39467
9488276	42980	41276	39468
9488377	42980	41276	39468
9488478	42981	41277	39469
9488579	42981	41277	39469
9488680	42982	41278	39470
9488781	42982	41278	39470
9488882	42983	41279	39471
9488983	42983	41279	39471
9489084	42984	41280	39472
9489185	42984	41280	39472
9489286	42985	41281	39473
9489387	42985	41281	39473
9489488	42986	41282	39474
9489589	42986	41282	39474
9489695	42987	41283	39474
9489796	42987	41283	39474
9489897	42988	41284	39475
9489998	42988	41284	39475
9490099	42988	41284	39475
9490200	42988	41284	39475
9490301	42989	41285	39476
9490402	42989	41285	39476
9490503	42990	41286	39477
9490604	42990	41286	39477
9490705	42991	41287	39478
9490806	42991	41287	39478
9490907	42992	41288	39479
9491008	42992	41288	39479
9491109	42993	41289	39480
9491210	42993	41289	39480
9491311	42994	41290	39481
9491412	42994	41290	39481
9491513	42994	41290	39481
9491614	42994	41290	39481
9491715	42995	41291	39482
9491816	42995	41291	39482
9491917	42996	41292	39483
9492018	42996	41292	39483
9492119	42997	41293	39484
9492220	42997	41293	39484
9492321	42998	41294	39485
9492422	42998	41294	39485
9492523	42999	41295	39486
9492624	43000	41295	39486
9492725	43000	41296	39486
9492826	43001	41296	39487
9492927	43001	41297	39488
9493028	43002	41297	39488
9493129	43002	41298	39488
9493230	43003	41298	39488
9493331	43003	41299	39489
9493432	43004	41299	39489
9493533	43004	41300	39490
9493634	43005	41300	39490
9493735	43005	41301	39491
9493836	43006	41301	39491
9493937	43006	41302	39492
9494038	43007	41302	39492
9494139	43007	41303	39493
9494240	43008	41303	39493
9494341	43008	41303	39493
9494442	43009	41303	39493
9494543	43009	41304	39494
9494644	43010	41304	39494
9494745	43010	41305	39495
9494846	43011	41305	39495
9494947	43011	41306	39496
9495048	43012	41306	39496
9495149	43012	41307	39497
9495250	43013	41307	39497
9495351	43013	41308	39498
9495452	43014	41308	39498
9495553	43014	41309	39499
9495654	43015	41309	39499
9495755	43015	41310	39500
9495863	43015	41310	39500
9495964	43015	41310	39500
9496065	43016	41310	39500
9496166	43016	41311	39501
9496267	43017	41311	39501
9496368	43017	41312	39502
9496469	43018	41313	39502
9496570	43018	41313	39503
9496671	43019	41314	39503
9496772	43019	41314	39504
9496873	43020	41315	39504
9496974	43020	41315	39505
9497075	43021	41316	39505
9497176	43021	41316	39506
9497277	43022	41316	39506
9497378	43022	41316	39506
9497479	43023	41317	39506
9497580	43023	41317	39507
9497681	43024	41318	39507
9497782	43024	41318	39508
9497883	43025	41319	39508
9497984	43025	41319	39509
9498085	43026	41320	39509
9498186	43026	41320	39510
9498287	43027	41321	39510
9498388	43027	41321	39511
9498489	43028	41322	39511
9498590	43028	41322	39512
9498691	43028	41322	39512
9498792	43028	41322	39512
9498893	43029	41323	39512
9498994	43029	41323	39513
9499095	43029	41323	39513
9499196	43029	41323	39513
9499297	43030	41324	39513
9499398	43030	41324	39514
9499499	43031	41325	39514
9499600	43031	41325	39515
9499701	43032	41326	39515
9499802	43032	41326	39516
9499903	43033	41327	39516
9500004	43033	41327	39517
9500105	43034	41328	39517
9500206	43034	41328	39518
9500323	43035	41329	39518
9500424	43035	41329	39518
9500525	43036	41330	39519
9500626	43036	41330	39519
9500727	43037	41331	39520
9500828	43037	41331	39520
9500929	43038	41332	39521
9501030	43038	41332	39521
9501131	43039	41333	39522
9501232	43039	41333	39522
9501333	43040	41334	39523
9501434	43040	41334	39523
9501535	43041	41335	39524
9501636	43041	41335	39524
9501737	43042	41336	39525
9501838	43042	41336	39525
9501939	43042	41336	39525
9502040	43042	41336	39525
9502141	43043	41337	39526
9502242	43043	41337	39526
9502343	43044	41338	39527
9502444	43044	41338	39527
9502545	43045	41339	39528
9502646	43045	41339	39528
9502747	43046	41340	39529
9502848	43046	41340	39529
9502949	43047	41341	39530
9503050	43047	41341	39530
9503151	43048	41342	39531
9503252	43048	41342	39531
9503353	43049	41343	39532
9503454	43049	41343	39532
9503555	43050	41343	39532
9503656	43050	41343	39532
9503757	43051	41344	39533
9503858	43051	41344	39533
9503959	43052	41345	39534
9504060	43052	41345	39534
9504161	43053	41346	39535
9504262	43053	41346	39535
9504363	43054	41347	39536
9504464	43054	41347	39536
9504565	43055	41348	39537
9504666	43055	41348	39537
9504767	43056	41349	39538
9504868	43056	41349	39538
9504969	43056	41349	39538
9505070	43056	41349	39538
9505171	43057	41350	39539
9505272	43057	41350	39539
9505373	43058	41351	39540
9505474	43058	41351	39540
9505575	43059	41352	39541
9505676	43059	41352	39541
9505777	43060	41353	39542
9505878	43060	41353	39542
9505979	43061	41354	39543
9506080	43061	41354	39543
9506181	43062	41355	39544
9506282	43062	41355	39544
9506383	43062	41355	39544
9506484	43062	41355	39544
9506585	43063	41356	39545
9506686	43063	41356	39545
9506787	43064	41357	39546
9506888	43064	41357	39546
9506989	43065	41358	39547
9507090	43065	41358	39547
9507191	43066	41359	39548
9507292	43066	41359	39548
9507393	43067	41360	39549
9507494	43067	41360	39549
9507595	43068	41361	39550
9507700	43069	41361	39550
9507801	43069	41361	39550
9507902	43070	41361	39550
9508003	43070	41362	39551
9508104	43071	41362	39551
9508205	43071	41363	39552
9508306	43072	41363	39552
9508407	43072	41364	39553
9508508	43073	41364	39553
9508609	43073	41365	39554
9508710	43074	41365	39554
9508811	43074	41366	39555
9508912	43075	41366	39555
9509013	43075	41367	39556
9509114	43076	41367	39556
9509215	43076	41368	39557
9509316	43077	41368	39557
9509417	43077	41368	39557
9509518	43078	41368	39557
9509619	43078	41369	39558
9509720	43079	41369	39558
9509821	43079	41370	39559
9509922	43080	41370	39559
9510023	43080	41371	39560
9510124	43081	41371	39560
9510225	43081	41372	39561
9510326	43082	41372	39561
9510427	43082	41373	39562
9510528	43083	41373	39562
9510629	43083	41374	39563
9510730	43084	41374	39563
9510831	43084	41375	39564
9510932	43085	41375	39564
9511033	43085	41376	39565
9511134	43085	41376	39565
9511235	43085	41376	39565
9511336	43086	41376	39565
9511437	43086	41377	39566
9511538	43087	41377	39566
9511639	43087	41378	39567
9511740	43088	41378	39567
9511841	43088	41379	39568
9511942	43089	41379	39568
9512043	43089	41380	39569
9512144	43090	41380	39569
9512245	43090	41381	39570
9512346	43090	41381	39570
9512447	43090	41381	39570
9512548	43091	41381	39570
9512649	43091	41382	39571
9512750	43092	41383	39571
9512851	43092	41383	39572
9512952	43093	41384	39572
9513053	43093	41384	39573
9513154	43094	41385	39573
9513255	43094	41385	39574
9513356	43095	41386	39574
9513457	43095	41386	39575
9513558	43096	41387	39575
9513659	43096	41387	39576
9513760	43097	41388	39576
9513861	43097	41388	39577
9513962	43097	41388	39577
9514063	43097	41388	39577
9514164	43098	41389	39577
9514265	43098	41389	39578
9514366	43099	41390	39578
9514467	43099	41390	39579
9514568	43100	41391	39579
9514669	43100	41391	39580
9514770	43101	41392	39580
9514871	43101	41392	39581
9514972	43102	41393	39581
9515073	43102	41393	39582
9515174	43103	41394	39582
9515275	43103	41394	39582
9515376	43104	41395	39582
9515477	43104	41395	39583
9515578	43104	41395	39583
9515679	43104	41395	39583
9515780	43105	41396	39583
9515881	43105	41396	39584
9515982	43106	41397	39584
9516083	43106	41397	39585
9516184	43107	41398	39585
9516285	43107	41398	39586
9516386	43108	41399	39586
9516487	43108	41399	39587
9516588	43109	41400	39587
9516689	43109	41400	39588
9516790	43110	41401	39588
9516891	43110	41401	39589
9516992	43110	41401	39589
9517093	43110	41401	39589
9517194	43111	41402	39589
9517295	43111	41402	39590
9517396	43112	41403	39590
9517497	43112	41403	39591
9517598	43113	41404	39591
9517699	43113	41404	39592
9517800	43114	41405	39592
9517901	43114	41405	39593
9518002	43115	41406	39593
9518103	43115	41406	39594
9518204	43116	41407	39594
9518305	43116	41407	39594
9518406	43117	41408	39595
9518507	43117	41408	39595
9518608	43117	41408	39595
9518709	43117	41408	39595
9518810	43118	41409	39596
9518911	43118	41409	39596
9519012	43119	41410	39597
9519113	43119	41410	39597
9519214	43120	41411	39598
9519315	43120	41411	39598
9519416	43121	41412	39599
9519517	43121	41412	39599
9519618	43122	41413	39600
9519719	43122	41413	39600
9519820	43123	41414	39601
9519921	43123	41414	39601
9520022	43123	41414	39601
9520123	43123	41414	39601
9520224	43124	41415	39602
9520325	43124	41415	39602
9520426	43125	41416	39603
9520527	43125	41416	39603
9520628	43126	41417	39604
9520729	43126	41417	39604
9520830	43127	41418	39605
9520931	43127	41418	39605
9521032	43128	41419	39606
9521133	43128	41419	39606
9521234	43129	41420	39607
9521335	43129	41420	39607
9521436	43130	41421	39608
9521537	43130	41421	39608
9521641	43131	41422	39608
9521742	43131	41422	39608
9521843	43132	41423	39609
9521944	43132	41423	39609
9522045	43133	41424	39610
9522146	43133	41424	39610
9522247	43134	41425	39611
9522348	43134	41425	39611
9522449	43135	41426	39612
9522550	43135	41426	39612
9522651	43136	41427	39613
9522752	43136	41427	39613
9522853	43137	41428	39614
9522975	43137	41428	39614
9523076	43137	41428	39614
9523177	43138	41428	39614
9523278	43138	41429	39615
9523379	43139	41429	39615
9523480	43139	41430	39616
9523581	43140	41430	39616
9523682	43140	41431	39617
9523783	43141	41431	39617
9523884	43141	41432	39618
9523985	43142	41432	39618
9524086	43142	41433	39619
9524187	43143	41433	39619
9524288	43143	41434	39619
9524389	43144	41434	39619
9524490	43144	41435	39620
9524591	43145	41435	39620
9524692	43145	41436	39621
9524793	43146	41436	39621
9524894	43146	41437	39622
9524995	43147	41437	39622
9525096	43147	41438	39623
9525197	43148	41438	39623
9525298	43148	41439	39624
9525399	43149	41439	39624
9525500	43149	41440	39625
9525601	43150	41440	39625
9525702	43150	41441	39626
9525803	43150	41441	39626
9525904	43150	41441	39626
9526005	43151	41441	39626
9526106	43151	41442	39627
9526207	43152	41442	39627
9526308	43152	41443	39628
9526409	43153	41443	39628
